customer_id,first_name,last_name,email,phone,age,city,country,job_title,salary,registration_date,last_login,orders_count,total_spent,customer_segment,is_active,department
892,Nicole,Cook,jill83@example.net,+1-625-867-2620,62,Martinezshire,Slovakia (Slovak Republic),Dispensing optician,122423,2024-05-30,2025-09-06 20:05:54.383795,33,4547.81,Platinum,True,Operations
893,Michelle,Walsh,jillian19@example.com,(482)722-5018,77,Jacksonport,Kiribati,Drilling engineer,104035,2024-10-16,2025-08-15 18:42:02.034293,10,1587.48,Bronze,True,Sales
894,Kathleen,Gilmore,davissonya@example.org,241.849.9290,71,Jacksonmouth,Armenia,Contractor,145295,2024-07-04,2025-08-10 03:00:43.499484,9,3635.4,Gold,False,HR
895,Samantha,Snow,mccartymichael@example.org,(217)340-0391,37,East Nathan,Cook Islands,Solicitor,88065,2024-12-04,2025-08-14 03:39:07.078181,47,4668.84,Gold,True,Marketing
896,Kenneth,Ford,herringjeffrey@example.org,001-806-308-2770x564,24,Guerraton,Lebanon,Press photographer,47241,2025-06-06,2025-08-21 20:17:54.646999,11,130.99,Gold,True,Finance
897,Jeffery,Fox,alex95@example.org,523.846.1762x313,32,North Dawnview,Finland,Chief Financial Officer,60266,2025-08-14,2025-08-19 02:35:49.365885,43,130.42,Bronze,False,Marketing
898,Sheila,Baldwin,sbailey@example.org,001-537-627-7685x7606,50,Hectorton,Svalbard & Jan Mayen Islands,Health physicist,140905,2025-06-13,2025-09-03 09:12:28.371277,38,2343.82,Gold,True,HR
899,Thomas,Garrison,huntscott@example.org,999.693.2420x2483,49,Kelseyland,Seychelles,Research scientist (maths),92108,2024-01-09,2025-08-18 04:16:32.070100,8,818.93,Silver,True,HR
900,Ross,Rogers,walterprice@example.com,290.625.4853x626,66,Thompsonhaven,Jordan,Geographical information systems officer,31967,2023-10-25,2025-08-10 11:32:15.943111,17,4750.99,Silver,True,Marketing
901,Susan,Larson,vincentrogers@example.com,542.916.4359x9009,22,West Emilyton,Gambia,Records manager,53209,2025-05-19,2025-08-29 04:05:59.897440,28,4335.65,Platinum,False,HR
902,Jillian,Carter,hwagner@example.com,837-906-6187x564,74,Lake Natalie,Saudi Arabia,Facilities manager,62346,2024-06-30,2025-09-06 20:33:29.444798,27,2024.33,Bronze,False,Operations
903,Rachel,Casey,donna18@example.com,799.200.2772x91084,38,Santosside,Hungary,Advertising account planner,81662,2024-04-08,2025-08-17 04:53:23.018343,39,4695.7,Bronze,True,HR
904,Robert,Khan,rogersbenjamin@example.net,874.969.8330,47,Wadetown,Svalbard & Jan Mayen Islands,Ophthalmologist,138397,2024-08-18,2025-09-02 20:41:04.339523,2,4388.9,Silver,False,Operations
905,Rebecca,Kelley,isaacwhite@example.com,794.219.0878x8653,20,Ruizborough,Montserrat,Patent examiner,103098,2024-02-05,2025-08-30 12:14:43.115789,24,2580.63,Bronze,True,Sales
906,Gary,Robertson,barcher@example.net,850-949-2217x04861,46,South Peterburgh,Taiwan,"Biochemist, clinical",82171,2025-03-19,2025-08-22 04:25:56.023125,19,3868.39,Gold,False,Marketing
907,Francisco,Galvan,wellssherry@example.net,001-328-491-9827,45,Parkborough,Sierra Leone,"Exhibitions officer, museum/gallery",68590,2024-08-12,2025-08-23 20:15:50.643768,39,4595.16,Silver,False,Operations
908,Robin,Smith,tshort@example.net,526-794-2039x831,46,Gloriatown,Bouvet Island (Bouvetoya),Heritage manager,41854,2024-05-28,2025-08-27 02:03:09.426533,46,2503.29,Silver,True,HR
909,Tiffany,Cole,egeorge@example.net,687-530-5498x24388,44,Lake Dwayneland,Lao People's Democratic Republic,Solicitor,72396,2023-11-29,2025-08-24 06:17:49.733591,28,124.56,Platinum,True,HR
910,Michelle,Smith,rfinley@example.net,415.389.0164,23,Aaronmouth,Singapore,Armed forces training and education officer,62778,2023-12-01,2025-08-11 18:00:06.763245,20,3458.59,Silver,True,IT
911,Carol,Moore,brad03@example.org,480.681.7262x82968,25,Meganmouth,Sao Tome and Principe,Air traffic controller,122566,2025-01-03,2025-08-10 16:41:15.516244,28,3170.36,Bronze,False,Operations
912,Dylan,Romero,stephanie27@example.net,411-968-0691x961,68,Myerstown,Moldova,Amenity horticulturist,97065,2024-09-30,2025-09-04 08:07:05.615113,39,4748.77,Platinum,False,IT
913,John,Wilson,reidlinda@example.com,644.743.5962,67,Yoderland,Christmas Island,"Administrator, arts",52398,2025-02-27,2025-08-18 23:24:13.368823,21,2827.46,Silver,True,Marketing
914,Dorothy,Barrett,francis53@example.com,+1-609-912-3753x028,29,Morrowton,Egypt,Travel agency manager,130814,2024-06-10,2025-09-01 22:47:12.806915,45,256.55,Gold,False,Operations
915,Aaron,Hull,john52@example.net,205-553-6481x8754,67,Wilcoxview,Tajikistan,"Sales professional, IT",88491,2024-10-12,2025-08-13 16:24:39.892814,18,3132.26,Bronze,True,Marketing
916,Morgan,Hudson,xwright@example.com,001-866-623-2360x667,18,East Nathanport,Montenegro,Radio producer,111600,2025-08-16,2025-09-04 18:39:52.045188,48,1265.55,Platinum,False,HR
917,Elizabeth,Thompson,beanjacob@example.net,(822)469-9206x6617,52,West Nicholas,Nauru,Tourist information centre manager,135834,2025-01-01,2025-08-14 17:56:41.262389,0,3039.92,Platinum,True,Marketing
918,Robin,Morrison,jasonwalton@example.net,368.587.7792x5604,55,Aliciaton,Mali,Food technologist,116438,2025-06-24,2025-09-03 12:15:55.233532,30,2268.69,Platinum,True,Finance
919,Cody,Gonzalez,theresagreene@example.org,(960)800-1440,56,Port Christina,San Marino,Broadcast engineer,30861,2025-08-08,2025-08-19 06:24:19.458888,15,4410.84,Gold,True,IT
920,Denise,Perez,harrelljessica@example.net,734-410-3897,29,Andersonshire,New Zealand,"Sound technician, broadcasting/film/video",49432,2024-07-22,2025-08-19 22:26:11.176594,3,3266.38,Bronze,True,IT
921,Emily,Phillips,kennethsmith@example.net,001-820-382-3530x976,60,Angelicafurt,Brunei Darussalam,"Teacher, adult education",105771,2025-07-27,2025-09-03 22:28:42.870525,38,1492.21,Bronze,True,IT
922,Amy,Kaufman,banksmeredith@example.com,+1-820-817-5307,44,New Ryanmouth,Lesotho,"Designer, ceramics/pottery",53363,2025-03-15,2025-08-29 16:00:48.113909,10,3360.45,Silver,False,Operations
923,Jessica,Stuart,melissa04@example.org,374-212-5313x7956,55,South Tracyborough,Norway,"Doctor, general practice",77210,2023-11-01,2025-09-08 20:03:05.659943,2,465.63,Gold,False,Sales
924,Michael,Perez,toddkathleen@example.org,9255999193,75,South Billy,French Southern Territories,Educational psychologist,79668,2025-04-23,2025-09-04 16:07:08.451852,4,3792.21,Bronze,False,HR
925,Lance,Bradford,andrea04@example.com,(307)986-2351x07651,26,Lake Angelastad,Benin,Radiation protection practitioner,45993,2025-01-29,2025-09-07 22:45:51.283804,44,4297.04,Gold,False,Finance
926,Garrett,Medina,christian56@example.org,309-718-5805x581,31,Greenfurt,Paraguay,Medical secretary,121203,2024-03-08,2025-08-30 02:38:46.939748,13,3060.27,Bronze,True,HR
927,Sandra,Williams,anicholson@example.org,409-430-4541x8403,64,Port Amberborough,Namibia,Museum/gallery exhibitions officer,120263,2024-06-22,2025-08-14 22:15:49.917783,38,4669.46,Gold,False,Finance
928,Shelby,Simon,willieherman@example.net,+1-864-707-8802,72,New Heidi,Bermuda,Museum/gallery exhibitions officer,71482,2024-04-02,2025-08-23 05:42:41.713140,16,2626.96,Gold,True,Finance
929,Caroline,Camacho,matthewbutler@example.org,2398744088,54,Williamsside,Liberia,Archivist,95063,2024-11-18,2025-08-11 08:22:24.096308,33,3645.92,Platinum,False,Marketing
930,Erin,Wilson,fernandezjennifer@example.net,+1-643-711-3266x1158,74,West Frankfurt,Dominican Republic,Electronics engineer,109876,2025-01-02,2025-08-13 11:04:12.289040,14,3542.94,Silver,True,IT
931,Diana,Johnson,rlindsey@example.org,(605)739-7077,19,Kennethton,Tonga,Ship broker,90933,2025-01-17,2025-08-30 11:39:02.834519,40,3983.66,Silver,False,HR
932,Devin,Davidson,christopherchristensen@example.com,(819)495-3946x7662,20,West Jacqueline,Morocco,Mining engineer,73750,2025-07-14,2025-08-21 00:24:43.000568,22,2802.08,Silver,True,Operations
933,Theresa,Taylor,ijones@example.com,8252787036,30,Sarahton,India,Fast food restaurant manager,120441,2023-10-09,2025-08-21 23:49:02.850244,18,1272.09,Bronze,False,Sales
934,Ryan,Smith,andersonalyssa@example.net,564-209-8910,50,East Brianbury,Northern Mariana Islands,Air cabin crew,102088,2023-12-22,2025-08-14 04:13:06.547876,20,3835.16,Bronze,False,Sales
935,Charlene,Morgan,katrinastevens@example.com,001-279-253-1926,43,Williamsmouth,Guernsey,"Research officer, government",124948,2025-07-23,2025-08-29 23:10:35.482185,36,3079.97,Bronze,True,Marketing
936,Jonathan,Nelson,bradleymitchell@example.net,+1-844-753-8118x081,39,Alyssaport,Turks and Caicos Islands,Heritage manager,139291,2025-03-19,2025-08-22 01:29:34.880129,21,4611.4,Platinum,False,IT
937,Richard,Camacho,edward79@example.com,4566603616,59,Johnsontown,French Polynesia,"Production assistant, radio",47793,2025-06-01,2025-08-14 17:54:14.649686,30,776.93,Platinum,False,HR
938,Robert,Dorsey,andersonmichael@example.org,(885)901-5301x731,68,West Rodneystad,Malta,Printmaker,136714,2024-10-31,2025-08-21 07:41:47.812276,26,4638.95,Bronze,False,Finance
939,Harold,Turner,johnnguyen@example.com,001-940-264-5315,64,Jenniferville,Montserrat,Cartographer,118892,2025-03-16,2025-09-07 02:10:00.055198,20,2775.89,Bronze,True,Finance
940,Dana,Schmidt,tbrandt@example.net,(693)965-6183x3597,61,Paynetown,Holy See (Vatican City State),Psychotherapist,73479,2023-10-14,2025-08-15 16:33:50.206497,50,1767.98,Silver,False,IT
941,John,Reese,zabbott@example.net,284-730-1922,39,Burnsborough,Comoros,Cytogeneticist,79183,2025-01-25,2025-08-28 05:30:05.780602,40,2671.37,Silver,False,Marketing
942,Timothy,Hartman,jasonmurillo@example.com,440-628-2532x6769,56,South Thomas,Dominica,Wellsite geologist,45315,2025-07-22,2025-08-14 21:38:27.872378,50,3757.7,Gold,True,Sales
943,Jennifer,Dillon,brandonallen@example.org,5914401693,44,Kellyborough,French Southern Territories,"Research officer, trade union",41376,2025-01-03,2025-08-28 06:10:56.691000,31,4385.24,Gold,False,Sales
944,Alicia,Preston,marshtimothy@example.com,854-352-6075,31,New Susan,British Virgin Islands,Air traffic controller,98825,2023-09-11,2025-09-04 02:07:04.812574,19,875.06,Gold,True,Marketing
945,Kristina,Rollins,emilylopez@example.com,+1-822-877-7733x1680,76,Jessicatown,Uzbekistan,Probation officer,42137,2023-09-11,2025-08-26 20:57:46.305661,28,2529.97,Platinum,True,Marketing
946,Brian,Gray,rogerslawrence@example.net,942.741.0740x27406,39,South Shawn,Burundi,Meteorologist,93369,2024-10-29,2025-08-10 04:34:37.565814,46,4369.4,Gold,False,Marketing
947,Sara,Greer,cameronjohn@example.com,985.664.6149,67,Brookeshire,Cote d'Ivoire,Civil Service administrator,144268,2024-09-25,2025-08-16 15:29:55.571774,6,4110.69,Silver,True,Operations
948,Brenda,Carrillo,igoodman@example.net,291-649-8609x955,20,East Madison,Singapore,Press photographer,90210,2024-04-12,2025-08-13 22:40:36.888716,24,3568.39,Bronze,True,Sales
949,Julie,Hester,patricia12@example.org,(789)581-1594,77,Allenland,Cocos (Keeling) Islands,"Production designer, theatre/television/film",35771,2024-07-24,2025-08-31 02:07:22.572980,43,4240.62,Bronze,False,HR
950,Samantha,Martin,lisastanton@example.net,474-422-5678x7188,74,South Alicia,Mayotte,Radiation protection practitioner,36047,2023-10-21,2025-08-29 20:03:53.538841,6,2602.89,Gold,True,Finance
951,Teresa,Roberts,yboyd@example.net,634-895-6479,66,Port Erinhaven,Japan,"Producer, radio",70913,2024-12-07,2025-08-27 03:20:24.480008,40,4460.68,Gold,True,Marketing
952,Laura,Lee,tashachase@example.com,(836)310-8092,36,Moralestown,Bolivia,Personal assistant,66261,2024-05-01,2025-09-06 03:27:34.804808,34,1595.75,Platinum,True,Sales
953,Jessica,Cohen,vtapia@example.com,+1-286-255-5751x24764,27,South Alexandriamouth,Mali,Patent examiner,50643,2025-04-21,2025-09-04 19:02:11.176036,17,572.3,Bronze,True,Finance
954,Kelly,Brown,perrymichael@example.com,922-644-4189,40,East Laurieborough,Cook Islands,Seismic interpreter,102006,2024-07-02,2025-08-26 03:36:36.380392,20,1355.26,Gold,True,Marketing
955,Ronald,Hunt,maryhoover@example.org,001-817-203-6309x4423,22,North Laura,Grenada,Art therapist,70812,2024-10-08,2025-09-01 04:40:16.563636,39,4461.22,Platinum,True,Marketing
956,Jeffrey,Bird,julie34@example.net,001-909-461-9797,19,Matthewberg,Moldova,Geophysical data processor,91700,2023-11-28,2025-08-20 23:53:27.585894,43,252.28,Platinum,True,IT
957,Chelsea,Rose,louis07@example.org,(267)748-0957x394,45,East Dianechester,Afghanistan,Dispensing optician,81369,2025-02-14,2025-08-17 15:32:10.311372,11,3523.39,Platinum,False,Sales
958,Dylan,Wiggins,solistara@example.com,392.958.4907x34203,39,Ruizside,Jordan,Psychiatrist,137143,2024-05-31,2025-08-21 01:51:00.690743,12,3564.49,Bronze,False,Finance
959,Stacy,Douglas,palmerronald@example.com,+1-382-830-8829x58684,26,East Deborah,Cyprus,Dispensing optician,42178,2025-08-18,2025-08-22 23:58:32.638840,44,2341.38,Platinum,False,Operations
960,Jillian,Ward,wmoran@example.com,(576)274-8317,59,Powellshire,Croatia,Chartered legal executive (England and Wales),123089,2024-06-06,2025-09-08 13:40:37.822386,49,2326.98,Silver,True,Marketing
961,Alyssa,English,harrisonvincent@example.com,001-526-455-9469x89062,73,Hardybury,Palau,Public relations account executive,147401,2023-12-05,2025-08-28 20:35:58.495885,39,1290.26,Gold,False,Marketing
962,Sonya,Johnson,nicoleperez@example.net,001-600-965-4870,62,Carpenterview,Barbados,"Producer, television/film/video",117186,2024-07-12,2025-08-19 12:53:08.830433,21,3943.89,Gold,False,HR
963,James,Warren,cameronkaitlyn@example.com,815.491.5790x89458,19,Serranoborough,Madagascar,General practice doctor,38567,2024-10-15,2025-08-23 10:00:21.717670,30,564.44,Platinum,False,Marketing
964,Jamie,Johnson,susanjennings@example.com,223-796-1219,36,New Natalieside,Bolivia,"Designer, fashion/clothing",130655,2025-07-18,2025-08-29 12:42:13.477243,22,3022.2,Silver,True,HR
965,Amber,Schneider,dixondennis@example.org,+1-970-466-9010x7923,70,South Angela,Uganda,Exercise physiologist,123621,2024-02-19,2025-09-06 06:38:33.280019,50,534.91,Bronze,False,Finance
966,William,Spears,mstanley@example.com,8355067578,47,West Michael,Kiribati,"Administrator, Civil Service",82535,2025-04-16,2025-08-23 09:15:39.812122,37,2067.21,Silver,True,HR
967,Jodi,Cannon,craigmurphy@example.net,5576052187,42,Joseport,Heard Island and McDonald Islands,Sales executive,38658,2024-10-05,2025-08-13 06:11:50.269579,21,1041.19,Platinum,False,Finance
968,Charles,Brown,ptapia@example.net,323-750-3687,68,Fuentesside,Netherlands,Cabin crew,74852,2025-03-05,2025-08-27 14:26:08.004838,34,3470.67,Silver,True,Operations
969,Samuel,Salas,jmedina@example.org,+1-544-856-8446x7940,77,Mckaytown,Bahrain,Podiatrist,123311,2024-02-15,2025-08-14 03:49:38.953143,36,4183.74,Bronze,False,Sales
970,Luis,Robinson,nhunter@example.org,(897)557-2927x318,53,East Annetteland,Greenland,"Surveyor, land/geomatics",42799,2024-06-04,2025-08-31 06:35:36.239202,28,880.87,Platinum,True,Finance
971,Kevin,Martin,jeremyevans@example.com,001-551-685-4839x6607,24,Laurafort,Russian Federation,Forest/woodland manager,119850,2024-06-19,2025-08-31 22:23:10.882379,38,3856.72,Platinum,False,HR
972,Michael,Chen,amy17@example.com,001-391-861-7050x2218,59,Lake Maryport,Uganda,Child psychotherapist,116529,2024-02-22,2025-09-02 00:20:39.648701,3,452.67,Silver,True,Marketing
973,Mary,Contreras,dhale@example.net,001-448-837-7402,60,Elizabethbury,Cook Islands,Air cabin crew,49558,2025-04-24,2025-08-22 20:39:22.160377,28,2656.28,Platinum,False,Marketing
974,Melissa,Bailey,andrewsdebbie@example.com,001-821-883-6677x196,31,Cisnerostown,Burundi,Intelligence analyst,119327,2025-03-07,2025-09-06 13:49:45.410713,20,1498.68,Gold,False,Operations
975,Joshua,Shepherd,taylormelinda@example.org,(934)899-8013,80,South Tracy,Niger,"Administrator, sports",149946,2023-11-16,2025-09-05 01:05:25.207628,22,4951.45,Bronze,False,Marketing
976,Christina,Murphy,joshua61@example.com,609-423-3517x4656,72,Liville,Mexico,Music therapist,68559,2024-03-07,2025-09-01 15:59:31.685363,3,1846.11,Bronze,True,Operations
977,Noah,Jones,jill69@example.net,559-722-7764x14900,53,East Juliamouth,Guam,Bonds trader,137577,2025-02-22,2025-09-08 11:32:55.155851,22,548.49,Gold,True,Marketing
978,Marie,Casey,kimberly48@example.com,622.788.3904x7331,45,Nicholasland,Holy See (Vatican City State),Race relations officer,122041,2024-04-09,2025-09-04 00:02:40.738242,37,1971.34,Gold,False,HR
979,Eduardo,Davis,heather97@example.net,979.953.1204x09543,42,Colemanhaven,Congo,Associate Professor,87041,2025-01-31,2025-09-03 05:59:45.895516,34,1056.08,Silver,False,Marketing
980,Wayne,Brown,fhanna@example.com,991.851.1436,30,Lake Dale,South Georgia and the South Sandwich Islands,"Administrator, local government",102800,2024-08-29,2025-08-26 13:45:24.656940,24,4216.64,Gold,False,Marketing
981,Ana,Davis,umccoy@example.com,325-770-6802x6933,36,Haroldborough,American Samoa,Operations geologist,144391,2023-10-03,2025-08-15 15:48:30.592515,42,627.75,Bronze,True,Operations
982,Brian,Haley,psawyer@example.net,205-322-4114x20667,19,Charlesmouth,Saint Vincent and the Grenadines,Theatre stage manager,48873,2024-10-27,2025-08-10 16:34:53.867385,46,4424.44,Platinum,True,IT
983,Tonya,Morales,jamiesingh@example.org,(422)440-0539,26,North Nathan,Burundi,Air broker,114180,2023-11-17,2025-08-30 00:22:40.661718,26,4300.76,Platinum,True,HR
984,Christina,Williams,wilsonjared@example.net,533-491-3325x2861,50,Lake Carla,Grenada,Paramedic,85590,2025-01-17,2025-08-20 02:46:45.019007,35,4100.36,Platinum,False,Marketing
985,Jay,Lopez,zevans@example.com,+1-476-202-4986x634,29,Johnmouth,North Macedonia,Public librarian,85675,2024-12-08,2025-09-05 03:03:09.219883,38,37.15,Platinum,True,Operations
986,John,Stanley,gregory73@example.com,(415)726-6559x1476,50,Port Danielle,Bahamas,Water quality scientist,65291,2025-07-09,2025-08-22 14:42:23.777353,26,4632.82,Gold,True,IT
987,Daniel,Kennedy,jeffrey69@example.net,(824)474-6653x538,54,Julieberg,French Guiana,"Engineer, electrical",93342,2025-06-11,2025-08-31 07:55:40.038721,45,1842.89,Platinum,True,Marketing
988,Veronica,Snyder,kennethmorgan@example.org,(676)838-3543,64,Vincentchester,Egypt,Technical brewer,125852,2023-09-28,2025-09-02 15:53:05.518842,33,4917.9,Gold,False,Finance
989,Phillip,Ryan,ariana93@example.net,+1-581-961-5381x168,23,North Johnfort,Sri Lanka,"Engineer, manufacturing",98597,2024-08-20,2025-08-21 12:06:10.609615,39,442.23,Platinum,True,Operations
990,Thomas,Martin,hahnjoshua@example.net,(878)508-2649x31214,58,Kristamouth,Indonesia,Educational psychologist,100673,2024-05-02,2025-08-18 10:58:25.233078,37,1562.5,Bronze,False,Finance
991,Douglas,Lane,paulpark@example.com,001-663-339-1729x94036,67,East Dawnfurt,Saint Barthelemy,"Horticulturist, commercial",31413,2024-10-27,2025-08-12 18:30:17.629306,30,2270.17,Platinum,False,HR
992,Robert,Mayo,jenkinspamela@example.org,453.791.0161,40,North Richardbury,Montenegro,Town planner,134624,2024-03-25,2025-08-27 16:06:26.258641,18,1446.04,Bronze,False,Operations
993,Kathleen,Miller,jessestanton@example.org,267.334.8140x9841,68,Snyderborough,Argentina,"Buyer, retail",103886,2025-09-04,2025-09-06 09:06:19.584864,16,307.09,Platinum,True,Finance
994,Christopher,Morales,beth91@example.org,3428028866,21,Lake Tammieton,Egypt,"Horticulturist, amenity",116025,2023-12-23,2025-09-07 18:16:15.886944,18,4044.48,Bronze,False,HR
995,Kayla,Scott,kevin42@example.org,953.316.0791,23,New Patrick,Belgium,Jewellery designer,46622,2025-04-06,2025-08-13 02:01:46.249735,32,384.31,Gold,False,Marketing
996,Jacqueline,Miller,iwilson@example.net,394-602-4702,57,North Davidside,Kuwait,Hydrographic surveyor,66827,2024-04-27,2025-09-06 09:03:16.139924,17,4289.29,Bronze,True,Finance
997,Sarah,Jones,taraalvarez@example.net,(976)646-3913x810,29,Lake Valerieville,Slovenia,Technical brewer,149292,2025-09-08,2025-08-15 04:44:39.538638,37,3694.84,Platinum,False,Marketing
